1-2;Estructural;Fragmentada;Viruta;Bote_Fragmentado;Escarpa;Conos_y_Tortas;ARRABIO;1-2_Importacion;Estanada;Otras_Chatarras;Cargo_Total;SalidaHornoCucharaTemp;TiempoOnTotal;TiempoOffTotal;OxigenoMecheros;GasMecheros;GrafitoTotal;OxigenCojetTotal;SecuenciaEsPrimera_num;PotenciaActiva
66.945;30.238;16.968;13.754;10.296;0.0;0.0;0.0;0.0;0.0;0.0;138.201;1587.0;2261;96;120;25;136;2820;0;50055
72.83;28.251;14.651;12.708;9.975;0.0;0.0;0.0;0.0;0.0;0.0;138.417;1579.7;2354;100;124;25;437;2969;0;50070
66.16;25.74;18.191;15.626;12.722;0.0;0.0;0.0;0.0;0.0;0.0;138.442;1569.92;2256;153;126;6;341;3042;0;49545
71.322;26.656;13.531;14.623;4.353;0.0;0.0;0.0;0.0;0.0;0.0;130.484;1600.38;2287;164;105;0;245;2939;0;50055
71.628;26.675;15.783;13.913;9.908;0.0;0.0;0.0;0.0;0.0;0.0;137.906;1599.87;2191;65;198;0;262;2749;0;49485
81.637;22.818;12.274;11.737;10.206;0.0;0.0;0.0;0.0;0.0;0.0;138.674;1585.76;2323;1995;170;0;264;2831;0;49500
63.446;29.485;19.415;13.776;11.839;0.0;0.0;0.0;0.0;0.0;0.0;137.96;1581.57;2244;91;101;0;291;2886;0;49575
58.743;31.749;20.59;15.442;11.407;0.0;0.0;0.0;0.0;0.0;0.0;137.931;1570.86;2244;134;106;0;278;2976;0;49500
68.456;31.255;18.473;10.82;8.967;0.0;0.0;0.0;0.0;0.0;0.0;137.972;1589.38;2230;116;102;0;155;2941;0;49500
69.0;30.813;18.664;9.186;9.083;0.0;0.0;0.0;0.0;0.0;0.0;136.748;1598.2;2258;187;95;0;267;2883;0;49575
78.636;28.658;17.607;6.752;5.607;0.0;0.0;0.0;0.0;0.0;0.0;137.261;1582.8;2427;673;128;0;240;2989;0;49530
63.648;28.364;19.219;14.225;5.993;0.0;0.0;0.0;0.0;6.971;0.0;138.42;1583.4;2253;158;90;0;337;3060;0;49560
62.887;29.95;15.712;12.185;3.513;0.0;0.0;0.0;0.0;14.338;0.0;138.585;1588.7;2225;96;85;0;357;2924;0;49620
66.264;29.285;11.628;14.584;9.603;0.0;0.0;0.0;0.0;6.672;0.0;138.036;1587.0;2306;136;94;0;412;3026;0;52080
66.995;27.48;15.3;13.528;3.856;0.0;0.0;0.0;0.0;10.965;0.0;138.124;1588.7;2405;158;109;0;443;3260;0;52110
45.136;20.797;17.62;7.015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;90.569;1586.3;1701;789;104;0;333;2190;0;38070
72.299;27.421;19.875;19.089;0.0;0.0;0.0;0.0;0.0;0.0;0.0;138.685;1589.8;2410;243;121;0;382;2390;0;53550
74.807;26.902;20.799;16.466;0.0;0.0;0.0;0.0;0.0;0.0;0.0;138.975;1592.2;2340;237;123;0;484;2319;0;53070
68.706;18.611;24.783;26.23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;138.329;1610.8;2464;745;142;0;521;3079;0;53565
75.16;22.646;21.936;23.753;0.0;0.0;7.5;0.0;0.0;0.0;0.0;150.996;1602.2;3246;1183;185;0;528;2557;1;68085
77.131;18.543;23.811;19.124;0.0;0.0;0.0;0.0;0.0;0.0;0.0;138.609;1650.0;2540;845;231;1;336;2370;1;51015
69.03;24.144;23.825;21.241;0.0;0.0;0.0;0.0;0.0;0.0;0.0;138.24;1613.47;2458;1928;194;0;506;2558;0;50925
74.458;23.218;23.097;18.155;0.0;0.0;0.0;0.0;0.0;0.0;0.0;138.927;1605.15;2579;2123;208;0;593;2598;0;55980
75.309;24.264;22.168;17.137;0.0;0.0;0.0;0.0;0.0;0.0;0.0;138.879;1605.6;2422;1233;172;0;439;2287;0;52080
72.74;23.793;16.891;25.115;0.0;0.0;0.0;0.0;0.0;0.0;0.0;138.538;1608.3;2534;899;159;0;441;3036;0;55065
69.591;20.174;22.772;26.324;0.0;0.0;0.0;0.0;0.0;0.0;0.0;138.858;1624.1;2610;404;141;0;620;2602;1;56070
60.572;23.592;23.982;26.037;0.0;0.0;6.0;0.0;0.0;0.0;0.0;140.183;1594.16;3102;223;141;0;315;1799;0;62235
67.212;27.605;27.557;16.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;139.073;1588.22;2334;151;113;0;527;2786;0;51930
59.297;25.274;41.687;18.476;0.0;0.0;0.0;0.0;0.0;0.0;0.0;144.731;1596.47;2495;142;120;0;610;3043;0;54060
62.636;26.578;31.069;21.416;0.0;0.0;0.0;0.0;0.0;0.0;0.0;141.7;1593.72;2208;376;114;0;436;2447;0;49560
72.802;22.196;16.512;27.374;0.0;0.0;0.0;0.0;0.0;0.0;0.0;138.883;1597.84;2247;867;154;30;343;2972;0;50010
68.952;22.547;22.16;24.77;0.0;0.0;0.0;0.0;0.0;0.0;0.0;138.429;1591.62;2298;372;148;32;412;2475;0;50595
66.564;22.89;24.11;24.926;0.0;0.0;0.0;0.0;0.0;0.0;0.0;138.488;1599.9;2357;2217;248;30;459;2730;0;51300
64.552;20.368;26.567;27.218;0.0;0.0;0.0;0.0;0.0;0.0;0.0;138.705;1595.3;2450;254;122;0;535;2360;0;53550
64.233;21.054;26.106;27.212;0.0;0.0;0.0;0.0;0.0;0.0;0.0;138.603;1612.1;2523;595;141;0;625;2936;0;52575
64.81;21.084;25.832;26.792;0.0;0.0;0.0;0.0;0.0;0.0;0.0;138.518;1611.0;2635;71;124;0;658;2693;0;54045
62.997;21.377;19.777;25.686;0.0;0.0;25.5;0.0;0.0;0.0;0.0;155.337;1616.7;3336;566;166;0;745;1888;1;69030
74.304;26.255;17.924;20.057;0.0;0.0;0.0;0.0;0.0;0.0;0.0;138.542;1589.5;2191;74;105;0;370;2349;0;49050
72.641;16.442;21.82;8.501;8.5;0.0;0.0;0.0;0.0;9.886;0.0;137.794;1590.4;2213;71;105;0;120;2333;0;49035
61.391;0.0;20.051;6.253;0.0;0.0;0.0;0.0;0.0;2.556;0.0;90.251;1586.9;1510;854;110;0;333;2047;0;37050
86.354;0.0;25.326;14.33;6.695;0.0;0.0;0.0;0.0;5.647;0.0;138.353;1590.3;2247;1118;156;0;433;3401;0;53475
93.802;0.0;18.692;12.811;6.037;0.0;0.0;0.0;0.0;7.282;0.0;138.624;1595.2;2219;716;138;0;433;3014;0;53610
95.085;0.0;20.954;11.594;6.504;0.0;0.0;0.0;0.0;4.7;0.0;138.837;1586.3;2126;347;121;0;473;2854;0;53610
95.365;5.22;9.231;17.438;5.471;0.0;0.0;0.0;0.0;5.42;0.0;138.145;1589.8;2194;516;128;0;371;3263;0;53070
90.812;10.474;12.138;11.608;6.643;0.0;0.0;0.0;0.0;6.532;0.0;138.207;1593.1;2416;153;123;0;383;2833;0;53550
100.943;5.522;5.728;14.885;5.901;0.0;0.0;0.0;0.0;6.432;0.0;139.412;1587.28;2489;980;161;0;496;3071;0;53565
84.407;6.423;23.525;8.884;5.858;0.0;0.0;0.0;0.0;9.631;0.0;138.729;1650.0;2334;530;134;0;521;2603;0;52050
84.407;6.423;23.525;8.884;5.858;0.0;0.0;0.0;0.0;9.631;0.0;138.729;1650.0;2334;530;134;0;521;2603;0;52050
76.825;12.166;27.389;6.068;6.825;0.0;0.0;0.0;0.0;9.724;0.0;138.997;1589.6;2256;345;339;0;415;2459;0;50730
75.392;14.852;18.374;11.129;7.938;0.0;0.0;0.0;0.0;10.458;0.0;138.144;1585.76;2244;856;145;0;322;2378;0;49560
69.777;15.49;19.537;13.828;8.587;0.0;0.0;0.0;0.0;11.7;0.0;138.919;1650.0;2281;372;124;0;397;2506;0;51090
65.962;17.201;18.938;9.535;0.0;0.0;0.0;0.0;0.0;8.962;0.0;120.601;1449.5;2174;99;103;0;480;2314;0;49095
93.435;0.0;19.124;12.84;7.858;0.0;0.0;0.0;0.0;4.954;0.0;138.213;1586.7;2334;440;132;0;452;3326;0;54075
35.971;0.0;66.698;0.0;0.0;0.0;45.0;0.0;0.0;7.59;0.0;155.262;1623.0;9761;2983;0;0;1818;2481;0;73395
75.174;10.899;32.997;0.0;0.0;7.73;0.0;0.0;0.0;11.441;0.0;138.239;1589.8;2768;277;0;0;632;1836;0;53940
75.174;10.899;32.997;0.0;0.0;7.73;0.0;0.0;0.0;11.441;0.0;138.239;1589.8;2768;277;0;0;632;1836;0;53940
76.483;0.0;45.974;0.0;0.0;27.92;0.0;0.0;0.0;4.678;0.0;155.054;1617.7;3738;586;0;0;604;1485;0;72510
76.483;0.0;45.974;0.0;0.0;27.92;0.0;0.0;0.0;4.678;0.0;155.054;1617.7;3738;586;0;0;604;1485;0;72510
79.003;12.535;27.782;0.0;0.0;7.483;0.0;0.0;0.0;11.373;0.0;138.176;1599.3;2700;246;0;0;515;1927;0;56100
68.101;11.992;33.415;6.167;0.0;5.782;0.0;0.0;0.0;12.599;0.0;138.056;1595.0;2514;257;0;0;320;1659;0;51165
68.101;11.992;33.415;6.167;0.0;5.782;0.0;0.0;0.0;12.599;0.0;138.056;1595.0;2514;257;0;0;320;1659;0;51165
69.458;13.047;28.927;5.656;0.0;7.57;0.0;0.0;0.0;13.589;0.0;138.247;1590.9;2708;527;0;0;458;1712;0;54570
64.14;10.541;35.033;7.645;0.0;4.602;0.0;0.0;0.0;16.286;0.0;138.248;1637.5;2452;370;0;0;230;1764;0;49035
68.029;11.66;30.532;8.092;0.0;6.058;0.0;0.0;0.0;13.653;0.0;138.023;1586.4;2379;6209;0;0;280;1626;0;46050
69.539;9.54;31.463;5.1;0.0;6.822;0.0;0.0;0.0;15.783;0.0;138.246;1579.7;2512;71;66;32;240;1881;0;49035
69.539;9.54;31.463;5.1;0.0;6.822;0.0;0.0;0.0;15.783;0.0;138.246;1579.7;2512;71;66;32;240;1881;0;49035
64.881;12.823;32.901;7.641;0.0;5.189;0.0;0.0;0.0;15.391;0.0;138.824;1586.8;2450;71;68;33;257;1839;0;48975
64.39;12.637;34.618;8.116;0.0;3.59;0.0;0.0;0.0;14.943;0.0;138.293;1581.5;2405;735;68;33;235;1766;0;49050
68.729;13.52;28.748;6.874;0.0;4.905;0.0;0.0;0.0;15.507;0.0;138.285;1588.7;2424;279;0;0;235;1765;0;49035
63.618;12.615;33.682;6.724;0.0;5.187;0.0;0.0;0.0;16.458;0.0;138.287;1578.6;2542;102;0;0;237;1794;0;49065
64.098;11.605;35.491;7.255;0.0;3.606;0.0;0.0;0.0;16.434;0.0;138.489;1578.8;2405;71;0;0;241;1772;0;49545
63.612;13.568;35.186;5.75;0.0;4.304;0.0;0.0;0.0;15.706;0.0;138.126;1576.87;2368;68;0;0;859;1763;0;49545
67.468;13.427;30.565;5.471;0.0;6.173;0.0;0.0;0.0;15.273;0.0;138.377;1582.65;2427;68;0;0;1022;1797;0;49545
67.468;13.427;30.565;5.471;0.0;6.173;0.0;0.0;0.0;15.273;0.0;138.377;1582.65;2427;68;0;0;1022;1797;0;49545
65.779;12.523;32.113;7.163;0.0;5.246;0.0;0.0;0.0;15.947;0.0;138.771;1586.05;2424;94;0;0;257;1530;0;49515
66.406;13.302;32.471;5.0;0.0;4.861;0.0;0.0;0.0;15.499;0.0;137.537;1580.85;2517;74;0;0;243;1568;0;49515
68.261;10.932;32.814;7.898;0.0;6.119;0.0;0.0;0.0;11.559;0.0;137.581;1591.91;2391;68;0;0;240;1524;0;49545
68.011;10.306;32.733;6.227;0.0;9.152;0.0;0.0;0.0;12.323;0.0;138.751;1573.61;2405;496;0;0;200;2044;0;49515
69.053;14.904;35.196;2.494;0.0;4.717;0.0;0.0;0.0;11.725;0.0;138.089;1572.96;2413;68;0;0;245;1530;0;49530
63.679;12.547;32.942;7.331;0.0;6.379;0.0;0.0;0.0;16.095;0.0;138.973;1650.0;2413;110;0;0;269;1591;0;49575
71.961;12.322;31.613;4.992;0.0;5.885;0.0;0.0;0.0;11.012;0.0;137.785;1583.02;2405;65;0;0;273;1512;0;49515
74.055;10.278;31.147;3.383;0.0;5.667;0.0;0.0;0.0;13.064;0.0;137.595;1596.8;2396;127;0;0;240;1590;0;49575
70.83;12.73;26.294;6.183;0.0;7.494;0.0;0.0;0.0;14.413;0.0;137.946;1589.53;2441;162;0;0;198;2120;0;49530
71.096;12.862;31.421;4.394;0.0;6.004;0.0;0.0;0.0;12.301;0.0;138.079;1584.8;2382;231;0;0;233;2137;0;49530
67.147;11.888;33.563;6.009;0.0;4.992;0.0;0.0;0.0;14.759;0.0;138.36;1588.1;2295;625;0;0;218;2066;0;49140
64.737;11.781;35.542;7.06;0.0;5.587;0.0;0.0;0.0;13.789;0.0;138.497;1587.7;2422;293;0;0;185;2149;0;49080
76.167;10.371;33.569;5.128;0.0;0.0;0.0;0.0;0.0;13.012;0.0;138.246;1585.9;2467;316;0;0;246;2170;0;49155
67.259;12.463;29.894;5.317;0.0;0.0;0.0;0.0;0.0;13.011;0.0;127.946;1607.5;2301;173;0;0;258;1978;1;46005
75.309;10.229;24.938;2.969;0.0;0.0;0.0;0.0;0.0;14.883;0.0;128.33;1599.9;2298;139;0;0;218;1931;0;46020
66.284;12.713;29.545;6.378;0.0;0.0;0.0;0.0;0.0;13.893;0.0;128.812;1581.1;2287;91;0;0;224;1774;0;46065
73.358;12.573;28.704;6.591;0.0;0.0;0.0;0.0;0.0;16.891;0.0;138.117;1619.6;2405;463;0;0;200;1957;0;49080
68.431;12.723;34.988;5.279;0.0;0.0;0.0;0.0;0.0;17.584;0.0;139.005;1576.87;2377;68;0;0;200;1976;0;49050
69.722;13.672;34.019;4.438;0.0;0.0;0.0;0.0;0.0;16.797;0.0;138.648;1576.87;2407;74;0;0;200;1772;0;49035
71.67;12.642;33.019;5.062;0.0;0.0;0.0;0.0;0.0;16.134;0.0;138.526;1582.44;2427;136;0;0;200;1792;0;50505
70.345;13.297;31.843;5.373;0.0;0.0;0.0;0.0;0.0;18.163;0.0;139.02;1650.0;2360;65;0;0;114;1730;0;49125
67.568;14.635;34.052;5.165;0.0;0.0;0.0;0.0;0.0;17.244;0.0;138.662;1593.14;2351;68;0;0;82;1722;0;49035
65.171;12.633;29.021;6.162;0.0;0.0;0.0;0.0;0.0;14.891;0.0;127.876;1584.97;2261;80;0;0;200;1552;0;46050
68.604;12.832;35.345;5.994;0.0;0.0;0.0;0.0;0.0;16.076;0.0;138.85;1594.3;2402;3202;0;0;133;1797;0;48405
71.131;14.276;36.161;6.221;0.0;0.0;0.0;0.0;0.0;11.278;0.0;139.068;1585.26;2382;68;0;0;102;1973;0;48975
77.445;11.386;30.742;6.454;0.0;0.0;0.0;0.0;0.0;12.939;0.0;138.967;1581.93;2315;62;0;0;107;1922;0;48990
73.706;14.909;27.322;5.645;0.0;0.0;0.0;0.0;0.0;16.105;0.0;137.688;1599.65;2360;468;0;0;2113;2025;0;49050
95.153;12.983;16.972;4.003;0.0;0.0;0.0;0.0;0.0;10.446;0.0;139.558;1595.17;2396;74;0;0;153;2146;0;48975
70.701;11.997;40.359;5.772;0.0;0.0;0.0;0.0;0.0;9.998;0.0;138.827;1595.9;2346;71;0;0;100;2061;0;49005
67.115;12.079;29.524;4.421;0.0;0.0;0.0;0.0;0.0;16.622;0.0;129.761;1588.3;2239;381;0;0;2155;1926;0;46590
67.115;12.079;29.524;4.421;0.0;0.0;0.0;0.0;0.0;16.622;0.0;129.761;1588.3;2239;381;0;0;2155;1926;0;46590
69.791;10.493;26.151;6.794;0.0;0.0;0.0;0.0;0.0;15.139;0.0;128.368;1591.3;2301;308;0;0;100;1947;0;46020
72.725;11.295;25.611;7.451;0.0;0.0;0.0;0.0;0.0;11.474;0.0;128.556;1587.4;2208;521;0;0;101;2029;0;46035
70.244;13.476;30.642;6.129;0.0;0.0;0.0;0.0;0.0;7.349;0.0;127.841;1583.96;2239;165;0;0;99;1882;0;46005
64.088;11.453;34.482;6.684;0.0;0.0;0.0;0.0;0.0;11.907;0.0;128.613;1585.5;2250;74;0;0;149;1911;0;46035
61.844;11.895;34.77;6.735;0.0;0.0;0.0;0.0;0.0;13.337;0.0;128.583;1603.9;2286;142;0;0;89;1957;0;46020
76.502;10.578;26.697;4.291;0.0;0.0;0.0;0.0;0.0;10.07;0.0;128.138;1621.5;2253;136;0;0;100;1850;1;45540
58.225;11.77;35.814;7.466;0.0;0.0;0.0;0.0;0.0;15.031;0.0;128.306;1597.1;2244;108;0;0;109;1906;0;45600
68.025;9.968;35.536;7.608;0.0;0.0;0.0;0.0;0.0;7.483;0.0;128.62;1588.4;2171;153;0;0;561;1814;0;44145
71.488;15.154;31.368;6.806;0.0;0.0;0.0;0.0;0.0;13.461;0.0;138.278;1583.3;2458;74;0;0;232;2149;0;49050
63.027;15.777;35.264;6.635;0.0;0.0;0.0;0.0;0.0;17.525;0.0;138.225;1587.3;2405;68;0;0;224;2129;0;49050
70.952;11.803;33.975;5.788;0.0;0.0;0.0;0.0;0.0;15.778;0.0;138.297;1588.8;2379;68;0;0;212;2117;0;48540
67.246;14.036;34.614;6.444;0.0;0.0;0.0;0.0;0.0;15.797;0.0;138.138;1585.4;2301;63;0;0;207;2058;0;48540
67.863;13.492;34.077;6.741;0.0;0.0;0.0;0.0;0.0;16.134;0.0;138.305;1590.2;2399;585;0;0;389;2088;0;48540
70.73;12.421;32.376;6.912;0.0;0.0;0.0;0.0;0.0;15.292;0.0;137.731;1579.1;2357;68;0;0;434;2091;0;48540
68.989;10.292;36.845;5.382;0.0;0.0;0.0;0.0;0.0;17.475;0.0;138.983;1577.6;2362;192;0;0;541;2295;0;48555
65.015;10.547;26.376;6.649;0.0;0.0;0.0;0.0;0.0;19.087;0.0;127.674;1578.3;2261;327;0;0;900;2056;0;45030
66.17;13.904;27.513;4.7;0.0;0.0;0.0;0.0;0.0;15.93;0.0;128.219;1584.6;2208;396;0;0;0;2487;0;45525
87.209;4.391;20.816;6.919;0.0;0.0;0.0;0.0;0.0;9.898;0.0;129.232;1600.9;2135;65;0;0;126;1902;0;45000
67.073;22.078;26.557;6.838;0.0;0.0;0.0;0.0;0.0;5.308;0.0;127.852;1597.9;2241;286;0;0;78;2492;0;44970
64.306;21.353;31.93;0.0;0.0;0.0;0.0;0.0;0.0;11.639;0.0;129.228;1599.7;2084;110;0;0;368;1703;0;44130
42.392;11.083;18.646;0.0;0.0;0.0;0.0;0.0;0.0;18.596;0.0;90.718;1593.5;1670;1583;0;0;745;1476;0;33525
82.373;40.0;18.458;0.0;0.0;0.0;0.0;0.0;0.0;15.012;0.0;155.844;1612.9;3561;674;0;0;284;1452;1;69030
66.166;12.322;25.548;11.594;10.676;6.432;0.0;0.0;0.0;5.69;0.0;138.427;1601.2;2658;140;0;0;431;1884;0;55065
67.717;13.958;31.712;7.886;7.129;4.754;0.0;0.0;0.0;5.501;0.0;138.657;1599.0;2464;32;1;0;226;1609;0;51045
73.5;11.521;30.121;7.586;7.048;4.938;0.0;0.0;0.0;3.942;0.0;138.656;1600.1;2537;35;35;17;272;1689;0;51060
64.598;15.897;29.134;4.9;8.268;5.999;0.0;0.0;0.0;6.795;0.0;135.589;1588.4;2424;38;0;0;166;1833;0;49035
64.296;16.107;31.68;6.956;8.027;6.535;0.0;0.0;0.0;5.414;0.0;139.014;1584.6;2323;97;0;0;174;1858;0;47565
64.439;14.126;33.914;6.058;9.29;5.577;0.0;0.0;0.0;4.553;0.0;137.956;1586.56;2303;94;0;0;142;1775;0;47025
66.404;15.041;30.019;6.309;7.792;4.775;0.0;0.0;0.0;7.851;0.0;138.191;1585.11;2284;494;0;0;156;1797;0;47550
61.939;14.446;35.424;5.782;0.0;4.743;0.0;0.0;0.0;15.973;0.0;138.305;1579.69;2309;88;0;0;181;1650;0;48180
71.276;13.171;37.266;2.692;0.0;0.0;0.0;0.0;0.0;14.113;0.0;138.518;1587.3;2377;136;0;0;196;1671;0;48015
74.017;11.808;36.946;0.0;0.0;0.0;0.0;0.0;0.0;14.333;0.0;137.104;1579.4;2354;119;0;0;202;1750;0;47865
59.193;36.675;35.035;0.0;0.0;0.0;0.0;0.0;0.0;6.178;0.0;137.081;1579.83;2492;755;0;0;224;1926;0;47940
84.034;14.8;32.743;4.872;0.0;0.0;0.0;0.0;0.0;14.411;0.0;150.863;1581.28;2542;71;0;0;294;2137;0;51390
74.711;12.545;37.193;0.0;0.0;0.0;0.0;0.0;0.0;12.956;0.0;137.403;1579.54;2441;1610;0;0;263;1891;0;48000
72.078;15.0;36.594;0.0;0.0;0.0;0.0;0.0;0.0;15.129;0.0;138.802;1579.11;2315;744;0;0;226;1837;0;47505
78.078;15.793;27.718;0.0;0.0;0.0;0.0;0.0;0.0;15.995;0.0;137.583;1574.7;2317;660;0;0;241;1731;0;47580
71.148;15.5;36.682;6.0;0.0;0.0;0.0;0.0;0.0;9.572;0.0;138.902;1574.26;2348;409;0;0;235;1852;0;47580
72.486;12.3;33.565;5.4;0.0;0.0;0.0;0.0;0.0;13.833;0.0;137.585;1573.68;2326;68;0;0;258;1832;0;47565
77.982;12.209;26.365;7.818;0.0;0.0;0.0;0.0;0.0;14.282;0.0;138.655;1574.84;2346;74;0;0;246;1904;0;47580
77.982;12.209;26.365;7.818;0.0;0.0;0.0;0.0;0.0;14.282;0.0;138.655;1574.84;2346;74;0;0;246;1904;0;47580
74.174;11.77;34.689;5.463;0.0;0.0;0.0;0.0;0.0;11.9;0.0;137.997;1573.9;2334;71;0;0;277;1806;0;47580
76.163;10.737;34.032;6.004;0.0;0.0;0.0;0.0;0.0;11.019;0.0;137.953;1585.69;2312;71;0;0;246;1855;0;47580
76.482;10.411;30.919;4.396;0.0;5.501;0.0;0.0;0.0;11.069;0.0;138.778;1582.3;2320;85;0;0;248;2063;0;49590
69.378;13.535;35.286;5.311;0.0;0.0;0.0;0.0;0.0;14.15;0.0;137.662;1581.21;2312;116;0;0;226;1640;0;47070
73.078;15.684;29.236;6.898;0.0;0.0;0.0;0.0;0.0;13.516;0.0;138.412;1577.66;2368;431;0;0;220;1603;0;47055
73.522;10.038;35.509;7.493;0.0;0.0;0.0;0.0;0.0;11.579;0.0;138.141;1584.0;2317;68;0;0;255;1617;0;47055
69.312;11.175;37.104;6.719;0.0;0.0;0.0;0.0;0.0;13.765;0.0;138.075;1580.0;2368;153;0;0;277;1674;0;47040
73.403;10.255;35.978;4.905;0.0;0.0;0.0;0.0;0.0;13.929;0.0;138.47;1575.0;2405;130;0;0;227;1789;0;47040
73.478;12.004;32.89;5.609;0.0;0.0;0.0;0.0;0.0;14.239;0.0;138.221;1585.5;2458;65;0;0;272;1941;0;47055
64.954;14.986;35.266;7.807;0.0;0.0;0.0;0.0;0.0;15.56;0.0;138.573;1578.1;2374;68;0;0;177;1881;0;47070
71.282;13.617;31.12;5.522;0.0;0.0;0.0;0.0;0.0;16.562;0.0;138.104;1570.3;2340;71;0;0;245;1878;0;47055
76.297;10.2;32.319;5.972;0.0;0.0;0.0;0.0;0.0;13.812;0.0;138.599;1574.33;2346;128;0;0;151;1853;0;47040
71.564;17.0;32.296;0.0;0.0;0.0;0.0;0.0;0.0;17.382;0.0;138.244;1574.84;2289;71;0;0;156;1799;0;47040
63.887;15.2;35.597;5.3;0.0;0.0;0.0;0.0;0.0;18.492;0.0;138.477;1583.4;2416;74;0;0;193;1918;0;47070
69.231;16.5;30.707;5.7;0.0;0.0;0.0;0.0;0.0;16.16;0.0;138.299;1650.0;2334;187;0;0;273;1943;0;47040
58.652;15.3;41.246;6.2;0.0;0.0;0.0;0.0;0.0;17.16;0.0;138.559;1650.0;2416;74;0;0;281;1995;0;47475
75.532;15.5;35.869;0.0;0.0;0.0;0.0;0.0;0.0;11.385;0.0;138.286;1586.3;2258;631;0;0;314;1965;0;47430
79.656;13.887;34.613;0.0;0.0;0.0;0.0;0.0;0.0;11.524;0.0;139.68;1588.0;2309;125;0;0;251;2045;0;47040
70.851;16.629;31.191;0.0;0.0;0.0;0.0;0.0;0.0;10.736;0.0;129.408;1585.7;2157;192;0;0;152;1910;0;44535
80.235;14.9;32.614;0.0;0.0;0.0;0.0;0.0;0.0;9.398;0.0;137.146;1601.8;2298;1585;0;0;205;2093;0;47040
81.761;14.9;34.351;0.0;0.0;0.0;0.0;0.0;0.0;6.896;0.0;137.91;1590.2;2306;566;0;0;236;2058;0;47055
81.572;13.93;35.471;0.0;0.0;0.0;0.0;0.0;0.0;7.676;0.0;138.651;1587.6;2343;105;0;0;239;2064;0;47040
78.92;13.34;37.094;0.0;0.0;0.0;0.0;0.0;0.0;8.702;0.0;138.055;1581.8;2301;71;0;0;226;2102;0;47085
83.356;13.07;38.213;0.0;0.0;0.0;0.0;0.0;0.0;3.682;0.0;138.319;1583.3;2320;305;0;0;230;2087;0;47115
79.439;14.792;34.804;0.0;0.0;0.0;0.0;0.0;0.0;9.282;0.0;138.317;1592.4;2295;583;0;0;256;2071;0;47085
85.336;12.512;30.522;0.0;0.0;0.0;0.0;0.0;0.0;9.807;0.0;138.178;1591.0;2323;139;0;0;238;2216;0;47040
87.812;14.261;27.461;0.0;0.0;0.0;0.0;0.0;0.0;8.985;0.0;138.517;1588.2;2309;77;0;0;264;2235;0;47010
87.375;11.641;29.755;0.0;0.0;0.0;0.0;0.0;0.0;9.604;0.0;138.375;1576.5;2255;99;0;0;220;2183;0;46560
87.772;14.179;30.699;0.0;0.0;0.0;0.0;0.0;0.0;6.24;0.0;138.891;1587.9;2292;71;0;0;202;2200;0;46545
83.29;12.788;32.739;0.0;0.0;0.0;0.0;0.0;0.0;9.55;0.0;138.367;1574.8;2301;234;0;0;194;2325;0;46545
69.473;14.58;33.409;4.651;0.0;0.0;0.0;0.0;0.0;15.523;0.0;137.635;1576.5;2303;139;0;0;197;2300;0;46545
78.912;9.708;35.792;4.829;0.0;0.0;0.0;0.0;0.0;9.616;0.0;138.857;1569.8;2275;62;0;0;203;2191;0;46560
67.035;12.663;29.084;6.329;0.0;0.0;0.0;0.0;0.0;14.095;0.0;129.204;1572.7;2146;91;0;0;101;1860;0;43545
64.151;12.604;31.011;4.353;0.0;0.0;0.0;0.0;0.0;15.581;0.0;127.699;1570.8;2146;65;0;0;166;1836;0;43530
77.935;14.212;33.559;0.0;3.649;0.0;0.0;0.0;0.0;6.551;0.0;135.908;1588.5;2261;999;0;0;198;1995;0;45555
70.737;15.23;29.284;0.0;5.775;0.0;0.0;0.0;0.0;14.929;0.0;135.956;1608.5;2284;71;0;0;191;2052;1;45555
64.57;16.264;28.758;7.672;5.052;0.0;0.0;0.0;0.0;13.041;0.0;135.357;1585.1;2146;865;0;0;133;1751;0;42060
66.661;15.6;29.815;4.915;3.584;0.0;0.0;0.0;0.0;14.849;0.0;135.424;1583.9;2208;68;0;0;225;1935;0;45570
63.52;14.439;38.551;5.311;3.861;0.0;0.0;0.0;0.0;12.546;0.0;138.228;1586.3;2289;71;0;0;238;2100;0;46485
73.752;16.0;26.963;0.0;0.0;0.005;0.0;0.0;0.0;12.768;0.0;129.478;1582.9;2166;102;0;0;146;1882;0;44085
67.524;15.192;35.127;0.0;5.346;0.0;0.0;0.0;0.0;11.804;0.0;134.994;1579.0;2284;79;0;0;240;2055;0;45555
65.675;18.322;33.547;0.0;3.665;0.0;0.0;0.0;0.0;14.358;0.0;135.566;1604.4;2236;65;0;0;168;2010;0;45525
44.563;15.934;33.108;0.0;3.247;0.0;0.0;0.0;0.0;16.162;0.0;113.014;1584.0;1983;38;0;0;149;2070;0;40500
32.425;13.9;24.022;0.0;0.0;0.0;0.0;0.0;0.0;18.994;0.0;89.34;1583.6;1504;238;0;0;100;1273;0;30525
62.001;24.999;41.992;0.0;4.0;0.0;0.0;0.0;0.0;22.002;0.0;154.993;1591.3;2573;266;0;0;228;2536;0;53085
