Date,Average temperature,Precipitation,Average wind speed,Wind gust,Maximum pressure,NO2,O3
15/08/2012,22.8,0,1.9,10.8,940.9,5,42
16/08/2012,24.9,0,1.4,7.5,942.5,44,33
17/08/2012,30.1,0,1.4,5.8,940.4,29,49
18/08/2012,30.1,0,0.8,10.8,940.9,26,54
19/08/2012,30,0,1.1,7.8,943.7,18,54
20/08/2012,31,0,1.4,7.8,945.6,46,32
21/08/2012,30.2,0,2.2,9.4,944,63,19
22/08/2012,30,0,1.9,8.9,940.8,75,13
23/08/2012,27.2,0,2.8,11.1,938.3,42,51
24/08/2012,24.8,0,2.8,10.3,937.9,17,78
25/08/2012,25.2,0,2.5,9.4,941.5,5,59
26/08/2012,24.8,0,2.2,8.6,943.9,10,59
27/08/2012,26.8,0,3.1,9.7,942.4,28,42
28/08/2012,25,0,1.7,8.6,944.3,76,20
29/08/2012,25.2,0,3.1,10,942.5,37,32
30/08/2012,24.2,0,2.8,15,948.5,12,69
31/08/2012,20.4,0,2.8,12.2,949.4,9,57
01/09/2012,19.1,0,1.7,11.4,947.4,9,63
02/09/2012,19.4,0,2.8,11.1,945.7,7,79
03/09/2012,21.7,0,3.6,12.8,945.3,12,64
04/09/2012,21.6,0,2.2,11.1,942.9,15,66
05/09/2012,23.2,0,1.9,10.6,941.7,31,44
06/09/2012,25.1,0,1.4,5.8,944.5,32,56
07/09/2012,25.2,0,1.4,6.4,945.6,21,84
08/09/2012,25.3,5.7,1.9,8.1,944.6,30,65
09/09/2012,23.9,0,1.7,7.5,942.4,25,55
10/09/2012,23,0,1.7,,940.9,62,22
11/09/2012,23.4,0,1.1,,943.4,78,16
12/09/2012,24.6,0,2.5,10.6,943.6,73,20
13/09/2012,20.5,0,3.3,11.1,944.1,19,49
14/09/2012,21.4,0,1.7,8.1,942.5,61,17
15/09/2012,25.2,0,1.4,8.3,940.8,28,46
16/09/2012,24.8,0,1.4,6.9,939.6,37,45
17/09/2012,23.9,0,1.9,8.3,939.3,91,4
18/09/2012,23.3,0,0.6,7.8,939,94,2
19/09/2012,23.8,0,3.3,11.1,940.7,17,51
20/09/2012,24.2,0,2.2,7.2,941.6,21,46
21/09/2012,23.6,0,1.4,6.4,941,20,53
22/09/2012,23.5,0,1.7,7.2,939.4,46,37
23/09/2012,20.8,3.4,2.5,15,937.9,6,52
24/09/2012,17.8,0,3.9,10.8,939.9,14,46
25/09/2012,14.9,7.1,4.7,16.1,937.3,14,54
26/09/2012,14.8,0.3,2.5,10.8,935.5,29,33
27/09/2012,14.2,14.1,1.4,7.2,937.3,36,26
28/09/2012,14.5,45.3,2.8,10,937.3,45,4
29/09/2012,15.7,0.2,2.5,9.4,941.1,21,24
30/09/2012,14.1,0,1.1,5,943.5,15,48
01/10/2012,15.3,0,1.7,4.7,945.4,52,20
02/10/2012,17,0,1.4,6.1,946.1,59,17
03/10/2012,17.4,0,0.8,6.1,944.3,68,14
04/10/2012,17.9,0,1.1,5.8,941.7,69,20
05/10/2012,19.2,0,1.4,6.7,943.2,65,22
06/10/2012,17.9,0,1.7,8.9,945.4,82,6
07/10/2012,19.8,0,0.6,3.6,945.8,46,17
08/10/2012,21.6,0,1.4,7.2,945.4,104,2
09/10/2012,21.1,0,1.7,6.1,943.6,73,6
10/10/2012,20.8,0,1.9,10.8,940.3,48,5
11/10/2012,19.6,0,2.8,11.7,938.3,15,35
12/10/2012,16.8,6,1.4,7.5,938.8,24,22
13/10/2012,16.2,0,1.7,8.3,939.3,23,32
14/10/2012,14.1,1.3,2.2,12.8,938.1,14,58
15/10/2012,11.5,0,1.7,6.7,939.3,44,26
16/10/2012,13,0,1.7,6.7,939.9,57,10
17/10/2012,14.4,0,1.7,9.2,937.6,53,14
18/10/2012,16.2,1.5,2.5,7.5,931.3,33,32
19/10/2012,12.3,0.3,1.4,7.5,936,30,43
20/10/2012,14.1,0.8,1.4,5.8,936.2,32,31
21/10/2012,12.2,2.4,0.6,4.2,939.9,32,21
22/10/2012,13,0,0.6,3.9,943.5,58,5
23/10/2012,15.8,0,1.1,5,943.5,53,10
24/10/2012,15.8,1.5,1.7,10.6,940.6,53,5
25/10/2012,15.1,9.3,2.5,8.3,934.8,29,24
26/10/2012,14,0.1,1.1,8.3,928.7,36,28
27/10/2012,11.7,0,3.3,14.2,936.8,47,12
28/10/2012,7.8,0,2.5,9.7,941.3,9,60
29/10/2012,7.2,0,1.1,5,941,54,21
30/10/2012,7.2,20.8,2.5,8.6,932.7,58,3
31/10/2012,7.6,0,1.9,8.6,926.1,51,16
01/11/2012,10.2,0,3.6,13.6,934.1,12,56
02/11/2012,12,10.5,2.2,11.4,938,18,46
03/11/2012,11.2,16.6,0.8,4.2,936.7,35,20
04/11/2012,11.2,12,0.6,10.3,935.2,22,22
05/11/2012,8.6,0,1.7,11.4,941.8,15,NA
06/11/2012,9.6,0,3.1,11.7,948.3,25,33
07/11/2012,7.5,9,3.9,,948.5,41,22
08/11/2012,10.8,9.6,1.4,,944.8,58,2
09/11/2012,12.8,1.5,1.9,7.2,940.4,38,12
10/11/2012,10.4,0.6,3.1,9.4,936,14,52
11/11/2012,8,0,3.6,14.4,940.5,13,53
12/11/2012,8.7,0,1.9,11.4,945.7,26,39
13/11/2012,10.2,0,2.5,10.8,,38,26
14/11/2012,,0,,7.8,942.4,19,34
15/11/2012,15.6,0,2.8,5.8,943.6,57,5
16/11/2012,13,0.2,1.4,5.8,940.9,27,33
17/11/2012,11.4,2,1.4,4.7,935.3,27,24
18/11/2012,11.6,0,2.2,10.3,938.1,21,40
19/11/2012,10.6,0,1.1,5.8,941.2,59,7
20/11/2012,8.8,0,0,3.1,942.7,63,2
21/11/2012,10.5,0,1.4,8.1,944.1,67,2
22/11/2012,10.5,0,1.4,8.3,945.9,43,16
23/11/2012,10.7,0,0.3,4.4,944.7,52,7
24/11/2012,11.4,0,0.8,4.2,943.1,26,19
25/11/2012,12,0,0.6,3.6,943.1,39,9
26/11/2012,9.4,1.1,1.7,8.3,939.2,74,8
27/11/2012,5.8,0,1.4,6.7,934,24,37
28/11/2012,4.3,0,3.1,13.9,934.9,21,49
29/11/2012,5,0,1.9,13.1,936.3,30,41
30/11/2012,5.4,0,1.1,8.3,932.8,72,5
01/12/2012,4.3,0,2.5,9.7,939.9,35,28
02/12/2012,3.4,0,0.3,4.2,949.5,68,7
03/12/2012,4.9,0,0.6,4.4,951.7,88,4
04/12/2012,7.4,0,2.2,11.1,948,52,14
05/12/2012,6.8,0,2.8,12.5,943.4,21,42
06/12/2012,4.8,0,0,3.9,944.2,37,20
07/12/2012,6.4,1.5,0.3,3.9,941.6,38,5
08/12/2012,6.4,0,1.7,8.9,947.8,64,8
09/12/2012,4.5,0,0.3,6.7,948.5,42,20
10/12/2012,3.2,0,0.8,4.2,946.2,92,1
11/12/2012,4.4,0,0.3,6.1,942.9,44,23
12/12/2012,4.6,0,0.3,4.4,940.5,52,7
13/12/2012,4.2,0,0.8,3.9,938.5,52,4
14/12/2012,9,3.4,3.9,13.1,936.6,42,25
15/12/2012,11.1,0,3.1,10.3,943.7,17,48
16/12/2012,10.3,0,3.3,11.7,945.8,19,41
17/12/2012,9.5,0,1.9,9.7,946.4,NA,NA
18/12/2012,6.6,0.4,0.8,3.6,946.4,53,3
19/12/2012,9.1,0.4,0.3,3.9,946,48,2
20/12/2012,11.2,0,1.9,8.9,943.4,27,28
21/12/2012,11.5,0,2.5,10.8,946.6,27,36
22/12/2012,10.3,0,0.3,4.7,948.7,23,27
23/12/2012,10.6,0,0.8,5.6,947.9,34,16
24/12/2012,9.6,0,0.8,5,944,44,6
25/12/2012,9.2,1.4,1.1,7.2,941.4,37,10
26/12/2012,7,0,1.4,6.1,951.3,80,2
27/12/2012,3.8,0,0.6,3.9,955.5,45,5
28/12/2012,6.5,0,0.3,3.9,955.6,61,5
29/12/2012,3.8,0,0.8,4.2,951.4,46,2
30/12/2012,3.4,0,0.3,2.5,954.9,30,19
31/12/2012,2.9,2.8,0.6,3.9,952.5,62,2
01/01/2013,6.4,0,1.1,5.8,945.9,26,24
02/01/2013,5.8,0,0.6,10.3,950.3,92,2
03/01/2013,6.8,0,0.8,7.5,959.8,41,31
04/01/2013,6.2,0,0.6,4.2,959.8,65,8
05/01/2013,4.9,0,0.6,3.6,956.8,75,2
06/01/2013,5.1,0,0.6,,953,51,4
07/01/2013,3.2,0,0,3.1,951.3,43,9
08/01/2013,2.3,0,1.4,5.8,952.7,45,2
09/01/2013,3,0.4,0.3,6.4,950.6,60,1
10/01/2013,7.8,0,0.8,6.4,947.9,31,8
11/01/2013,7.4,0.1,1.4,4.7,947.3,52,9
12/01/2013,7.7,2.9,3.3,13.3,944.4,17,39
13/01/2013,4.9,0,2.8,10.6,941.7,10,63
14/01/2013,4.6,0,1.4,10,944.3,27,42
15/01/2013,6.4,0,3.6,11.9,942.9,17,53
16/01/2013,7.3,3.5,3.3,14.2,940.8,36,26
17/01/2013,10.2,0,3.1,13.9,938,22,48
18/01/2013,10.8,8.5,4.2,14.7,935.2,26,23
19/01/2013,7.6,3.6,3.3,21.7,922,14,61
20/01/2013,6.1,0.7,3.3,15.8,927.9,10,50
21/01/2013,5.8,0.1,2.8,13.6,935.8,18,47
22/01/2013,2.5,5,1.7,12.2,935.3,37,26
23/01/2013,4.8,0.5,3.3,16.7,938.1,17,61
24/01/2013,7.6,0,2.5,20,938.4,17,65
25/01/2013,6.9,0,1.1,5.8,939.4,83,7
26/01/2013,11,0,1.7,13.3,943.2,27,61
27/01/2013,7.3,1,2.2,12.5,943.4,19,26
28/01/2013,7.5,0,0.8,13.1,950.7,42,32
29/01/2013,6,0,0,8.9,952,75,4
30/01/2013,8.2,0,0.3,3.3,952.9,64,4
31/01/2013,9.2,0,1.1,3.9,955.4,63,4
01/02/2013,8.7,0.2,1.9,14.2,951.3,72,2
02/02/2013,7.2,0.1,3.6,16.1,946.1,10,63
03/02/2013,5.7,0,2.8,13.3,951.4,15,62
04/02/2013,7.6,0,1.4,5,952.2,79,8
05/02/2013,9.5,0,0.8,9.7,949.8,96,3
06/02/2013,7,0.2,3.6,15,942.6,17,66
07/02/2013,5.9,0,1.9,14.4,946.5,15,54
08/02/2013,6.6,0,3.1,11.4,944.2,19,59
09/02/2013,6.8,0,1.1,12.5,946.3,34,46
10/02/2013,5.4,3.6,4.4,17.5,945.3,20,50
11/02/2013,5,0,5,14.2,935.1,15,62
12/02/2013,6.7,0,2.5,11.7,941.4,19,43
13/02/2013,9.9,0,0,8.1,945.6,54,8
14/02/2013,9,0,0.8,8.3,946.2,66,8
15/02/2013,9.2,0,0.8,6.9,944.2,36,30
16/02/2013,8.7,0,1.1,4.4,942.2,43,18
17/02/2013,8,1.4,1.9,6.1,939.1,46,6
18/02/2013,9.6,1.2,0.6,5.8,935.3,33,18
19/02/2013,9.2,0.5,3.1,9.7,934.5,21,38
20/02/2013,10.2,0,1.7,6.9,937.1,35,34
21/02/2013,8.2,3,3.1,8.1,936.3,33,37
22/02/2013,8.4,4.6,2.5,11.7,929.8,16,57
23/02/2013,3.8,0,4.7,13.1,939.7,16,60
24/02/2013,3.4,0,1.1,10,941.4,9,65
25/02/2013,3,0,1.7,11.4,942.9,48,41
26/02/2013,3.6,0,1.7,7.8,943,32,49
27/02/2013,3.1,2.3,3.1,9.2,940.8,29,48
28/02/2013,3.6,4.4,5.3,15.8,937.6,42,41
01/03/2013,7.9,0,1.7,11.1,939.4,63,33
02/03/2013,6.5,0,0.8,6.4,939.8,24,66
03/03/2013,9.6,0,2.5,8.3,938.5,10,75
04/03/2013,9.4,12.5,5.3,16.7,933.4,50,29
05/03/2013,10.4,5,1.4,6.9,921.8,45,21
06/03/2013,11.5,1,2.8,11.9,927.1,60,13
07/03/2013,12.9,15.7,3.6,18.6,927.6,38,18
08/03/2013,9.4,17.3,2.5,10.6,931.8,27,42
09/03/2013,10,1.5,3.1,11.7,931.5,15,63
10/03/2013,9,0.1,3.6,16.7,930.3,10,69
11/03/2013,8.8,0,4.2,16.4,931.2,11,50
12/03/2013,8.2,0,2.8,11.9,929.8,13,67
13/03/2013,4.9,0,2.5,12.2,936.5,16,66
14/03/2013,5.3,0,2.8,10.3,939.2,13,69
15/03/2013,7,0.7,1.1,5.6,940.4,39,49
16/03/2013,7.7,1,1.9,8.6,937.5,16,64
17/03/2013,8.4,7.8,0.8,8.6,930,15,49
18/03/2013,8.4,0,3.9,13.9,930.7,7,76
19/03/2013,7.4,3.5,0.6,6.7,930.7,47,28
20/03/2013,9.2,0,1.9,8.9,941,18,59
21/03/2013,9.2,0,0.8,5.6,941,49,35
22/03/2013,9.2,2.3,1.9,8.9,933.8,29,46
23/03/2013,10.1,6.3,1.1,8.3,930.8,11,72
24/03/2013,9.6,1.2,2.8,12.5,932.3,7,NA
25/03/2013,8,2.4,3.9,16.1,934.2,25,46
26/03/2013,11.8,9.2,2.8,17.8,931,16,29
27/03/2013,12,0.3,3.3,11.1,928.9,14,61
28/03/2013,12.7,1.1,3.9,11.9,936,6,67
29/03/2013,12.1,1.7,2.8,15.3,935.9,10,52
30/03/2013,13.5,0,3.3,11.4,936.3,9,64
31/03/2013,11.8,9.3,2.2,7.8,936.3,6,56
01/04/2013,10.6,2.6,3.3,11.9,931.1,11,62
02/04/2013,9.6,0.2,3.9,10,933.3,13,66
03/04/2013,10.1,8.7,1.1,11.7,932.3,35,40
04/04/2013,9.7,0.8,2.8,9.7,926.6,17,54
05/04/2013,7.3,0,3.9,12.5,936.6,22,69
06/04/2013,6.7,0,1.7,8.3,942.4,8,86
07/04/2013,7.6,0,1.7,8.3,942.4,15,60
08/04/2013,12,0,3.6,10.3,936.2,14,76
09/04/2013,10.8,0,3.1,,938.9,17,62
10/04/2013,12.7,0,2.8,13.1,941.3,18,59
11/04/2013,14,0,3.9,15,940.4,19,41
12/04/2013,11.2,0,2.5,10,941.5,20,60
13/04/2013,13.9,0,1.1,7.2,944.7,32,41
14/04/2013,18.4,0,1.9,8.6,944.2,13,70
15/04/2013,18.5,0,2.2,8.9,945.8,48,26
16/04/2013,19.2,0,1.7,8.3,945.7,55,21
17/04/2013,20.8,0,2.2,9.7,944.4,45,48
18/04/2013,20.2,0,2.5,8.9,944,59,22
19/04/2013,13.9,0,4.4,13.6,946.6,15,75
20/04/2013,12.1,0,2.8,13.6,946.6,11,89
21/04/2013,14.2,0,2.2,8.6,942.1,21,78
22/04/2013,15.6,0,3.1,12.5,941.5,18,90
23/04/2013,14.1,0,2.2,10.3,944.1,22,75
24/04/2013,16,0,1.7,9.7,946.3,25,80
25/04/2013,16.1,0,4.7,13.1,944.3,16,96
26/04/2013,14.7,10.4,2.5,12.2,940.3,20,67
27/04/2013,10.2,0,3.9,12.8,933.5,14,65
28/04/2013,6.1,16.9,3.9,17.2,931.8,14,83
29/04/2013,7.2,12.5,3.9,13.3,933.4,34,39
30/04/2013,9.3,0.8,1.7,6.7,936.6,32,48
01/05/2013,10.9,0,0.3,5.3,940.6,29,57
02/05/2013,11.6,0,1.9,7.8,941.5,10,73
03/05/2013,12.9,0,1.1,7.8,942.7,16,83
04/05/2013,15.4,0,1.9,6.9,943.7,24,77
05/05/2013,16.4,0,1.4,6.4,943.4,36,68
06/05/2013,18,0,3.6,12.2,944.5,66,29
07/05/2013,18,0,2.2,8.9,943.9,23,54
08/05/2013,20.2,0,2.2,9.4,940.8,53,23
09/05/2013,19.6,0,2.8,16.7,941.1,13,69
10/05/2013,19.6,0,2.2,8.3,941.1,53,21
11/05/2013,18.3,0,1.9,10.3,943.1,12,81
12/05/2013,18,0,2.5,8.6,944.2,9,84
13/05/2013,19.4,1.4,1.7,10.8,943.5,27,59
14/05/2013,17.4,5.4,1.9,10.8,938.7,19,60
15/05/2013,10.1,0.4,2.2,10.8,929.1,17,51
16/05/2013,10.4,1.7,2.8,13.1,927.3,12,77
17/05/2013,7.5,9.4,1.1,9.7,926.5,19,48
18/05/2013,10,0.8,2.5,15.3,937.1,7,69
19/05/2013,10.2,2.4,2.2,11.9,940.4,5,94
20/05/2013,11.1,1.4,2.8,,940.8,20,74
21/05/2013,13.1,0,2.8,9.2,941.1,19,83
22/05/2013,15.3,0,2.8,10.3,941.1,59,43
23/05/2013,16,0,1.9,10,941.2,44,49
24/05/2013,16.8,0,1.4,9.2,940.4,27,52
25/05/2013,17.4,0,1.7,10.3,940.6,19,83
26/05/2013,17,0,3.1,10.3,939.3,10,81
27/05/2013,16,2.2,1.9,9.2,934.9,10,74
28/05/2013,15.1,0,3.3,11.1,936.5,15,60
29/05/2013,13.1,3.4,3.9,12.2,938,12,80
30/05/2013,13.2,0,1.1,9.2,942.2,22,59
31/05/2013,14.9,0,4.2,13.9,944.1,13,105
01/06/2013,16.7,0,2.5,8.6,944.8,12,98
02/06/2013,17.4,0,3.1,11.9,943.9,11,84
03/06/2013,18.4,0,2.5,11.1,943,18,80
04/06/2013,21.6,0,2.2,8.9,938.6,41,68
05/06/2013,22.6,4.8,1.9,11.4,938.3,53,48
06/06/2013,19.5,0,2.8,10.8,939.8,18,78
07/06/2013,15,0,1.9,10.3,939.8,16,81
08/06/2013,14.5,0.7,1.9,11.7,938.5,7,92
09/06/2013,15.6,0.2,3.1,8.6,937.5,7,70
10/06/2013,18.2,0,2.8,8.9,942.3,35,55
11/06/2013,21.1,0,0.8,7.5,943.8,42,58
12/06/2013,24.7,0,1.4,6.7,945.1,28,39
13/06/2013,26.2,0,1.9,11.7,942.1,41,40
14/06/2013,26,0,2.8,10.6,941,48,33
15/06/2013,26,0,2.5,9.4,940.9,36,74
16/06/2013,26,0,2.8,12.2,938.5,21,84
17/06/2013,19.2,0,3.1,11.9,935.9,14,36
18/06/2013,15.7,0,2.2,10.8,935.6,11,66
19/06/2013,16.1,0,1.4,11.1,940.3,31,55
20/06/2013,19.2,0,1.1,6.7,941.6,34,62
21/06/2013,22.2,0,1.9,8.9,944.4,21,71
22/06/2013,23.2,0,1.1,6.1,945.3,33,64
23/06/2013,25.6,0,1.1,14.2,944.5,33,58
24/06/2013,21.4,0,2.5,11.1,946.6,23,73
25/06/2013,24.8,0,1.7,11.9,946,19,95
26/06/2013,24.2,0,1.7,10.6,946,22,72
27/06/2013,24.4,0,1.4,10.8,945.9,21,82
28/06/2013,23.6,0,3.1,14.7,947.4,28,85
29/06/2013,24.2,0,2.2,11.9,948.6,7,55
30/06/2013,26.1,0,1.7,8.9,945.3,15,87
01/07/2013,27.4,0,2.5,11.1,940.2,15,67
02/07/2013,26.2,0,1.9,7.8,941.1,26,58
03/07/2013,26.6,0,1.9,9.7,943.1,53,63
04/07/2013,28.4,0,2.5,11.1,945.1,14,53
05/07/2013,29.6,0,1.4,9.4,946.2,22,75
06/07/2013,29,0,1.1,5.8,946.8,9,86
07/07/2013,28.8,0,1.1,6.4,946.5,12,109
08/07/2013,30.5,0,1.9,6.1,944.4,23,99
09/07/2013,29.9,0.5,1.9,7.8,941.9,20,103
10/07/2013,27.6,0,1.4,16.1,939.7,44,64
11/07/2013,27.7,0,1.4,3.9,937.4,27,99
12/07/2013,29.2,0,1.7,8.1,939.4,15,94
13/07/2013,26.4,0,1.9,8.3,940.5,13,130
14/07/2013,27.1,0,1.7,10,942.2,20,98
15/07/2013,27.2,0,1.9,10,944.2,19,87
16/07/2013,27.8,0,1.4,9.7,943.6,41,60
17/07/2013,27.9,0,2.5,10.8,944,34,81
18/07/2013,27.4,0,2.2,9.4,943.1,27,96
19/07/2013,28.1,0,1.7,9.7,940.7,21,105
20/07/2013,28.8,0.3,1.7,10.3,938.7,12,109
21/07/2013,26.2,3.7,2.8,9.7,941.9,9,106
22/07/2013,25.8,0,1.9,7.5,941.8,26,87
23/07/2013,27.3,0,1.9,10.6,939.4,43,69
24/07/2013,27.5,0,1.4,7.8,940.8,27,74
25/07/2013,28,0,2.5,10.3,940.9,58,51
26/07/2013,27.2,0,1.9,10.8,937.4,15,77
27/07/2013,22.2,0,2.5,10.8,937.6,14,74
28/07/2013,21.2,0,3.9,11.4,944.3,7,70
29/07/2013,21.9,0,0.8,7.5,946.9,30,55
30/07/2013,26.2,0,1.4,7.5,947.3,45,64
31/07/2013,29.1,0,2.2,8.6,944.2,22,92
01/08/2013,29.6,0,2.8,8.1,939,26,69
02/08/2013,27.1,0,2.5,10.6,941,32,73
03/08/2013,26.2,0,1.7,10.8,941.9,39,61
04/08/2013,26.3,0,1.9,7.8,943.4,19,94
05/08/2013,27.5,0,2.2,10,940.9,47,54
06/08/2013,26,0.1,2.8,11.4,938.7,34,69
07/08/2013,25.6,0,2.5,9.7,938.9,21,70
08/08/2013,23.6,0,2.5,10.8,946.9,13,80
09/08/2013,24.5,0,1.1,7.8,947.6,31,64
10/08/2013,28.3,0,1.4,7.5,945.9,17,65
11/08/2013,29.4,0,1.7,6.9,943,20,84
12/08/2013,30,0.3,1.9,10.8,940,34,45
13/08/2013,28,0,2.8,8.1,941.6,21,79
14/08/2013,28.4,0,1.1,9.2,943.4,23,72
15/08/2013,29,0,1.7,8.6,942.5,13,84
16/08/2013,28.4,0,1.9,12.2,941.9,14,71
17/08/2013,27,0,1.7,7.8,942.3,16,78
18/08/2013,28,0,1.1,6.9,942.3,12,73
19/08/2013,28.9,0,1.4,8.6,943.3,48,52
20/08/2013,29,0,1.9,9.4,944.9,30,65
21/08/2013,29,0,1.9,8.3,943.7,34,59
22/08/2013,28.2,0,1.7,9.2,940,54,43
23/08/2013,26.8,0,1.4,5.8,938.3,36,70
24/08/2013,27.4,0,0.8,12.8,939.1,10,64
25/08/2013,24.4,0,2.5,11.4,939.3,10,72
26/08/2013,24.3,0,1.9,11.1,936.3,15,56
27/08/2013,24.2,0,2.5,10.3,938.1,20,58
28/08/2013,23,0.5,3.1,11.7,941,19,69
29/08/2013,22.1,0,3.1,11.7,943.4,15,91
30/08/2013,22.8,0,2.2,8.3,944.6,26,77
31/08/2013,23.6,0,1.4,8.6,945.6,24,79
01/09/2013,23.6,0,1.1,9.2,945.9,16,91
02/09/2013,25,0,1.9,7.5,946.8,42,69
03/09/2013,25.8,0,1.7,5.8,946.7,40,58
04/09/2013,25.5,0,1.7,7.8,944.6,31,76
05/09/2013,23.5,0,2.2,7.8,940.2,15,88
06/09/2013,23.2,0,2.2,10,937.8,20,96
07/09/2013,22.2,0.7,2.2,9.7,939.9,35,57
08/09/2013,21.4,0,2.5,8.6,945.8,19,76
09/09/2013,22.1,0,1.4,7.2,947,33,58
10/09/2013,23.4,0,1.7,11.1,944.8,45,42
11/09/2013,17.4,9.9,3.6,12.8,944.8,37,15
12/09/2013,19.8,0,1.7,8.3,944.7,35,43
13/09/2013,22.1,0,1.1,10,946.7,35,38
14/09/2013,23,0,1.7,7.5,944.4,24,54
15/09/2013,22.7,0,1.7,7.2,944.7,18,48
16/09/2013,23,0,1.7,8.1,939.5,62,20
17/09/2013,23,0,1.1,8.1,938.4,51,20
18/09/2013,23.2,0,1.7,7.2,940,48,24
19/09/2013,21.8,0,1.1,10.6,941.4,44,23
20/09/2013,21.8,0,1.1,10,944.7,25,36
21/09/2013,23.4,0,1.4,7.8,946,19,45
22/09/2013,23.4,0,1.4,6.4,946.9,16,60
23/09/2013,24.2,0,1.4,5.8,944.5,39,32
24/09/2013,23.6,0,1.1,6.9,940.8,68,18
25/09/2013,23.4,0,1.4,7.2,939.5,83,9
26/09/2013,23,0,0.8,6.1,939.5,54,31
27/09/2013,22,0.1,1.9,11.4,937.7,46,31
28/09/2013,18.2,10.3,3.3,14.2,933.3,10,62
29/09/2013,17.8,0,2.8,12.8,935.7,11,45
30/09/2013,18.6,2.3,1.9,7.2,935.9,26,17
01/10/2013,20.4,0,3.6,12.2,937.3,15,16
02/10/2013,20.3,0.4,0.6,4.4,937.2,43,5
03/10/2013,20.6,0,1.7,7.2,938.8,28,15
04/10/2013,18.8,6,2.5,9.2,943.6,40,12
05/10/2013,18.8,0,0.8,8.6,946.2,25,36
06/10/2013,17.9,0,0.8,8.3,947.5,11,48
07/10/2013,17.6,0,1.4,8.3,945.7,25,36
08/10/2013,18.1,0,1.4,6.9,946.2,30,27
09/10/2013,18.6,0,1.1,7.2,944.7,28,28
10/10/2013,18.6,0,1.7,6.4,941.8,31,24
11/10/2013,16.4,0,1.1,10,938.3,25,30
12/10/2013,14.9,0,1.9,7.8,941.2,20,50
13/10/2013,13.8,0,1.1,6.1,944,18,57
14/10/2013,15.6,0,1.4,6.9,944,57,10
15/10/2013,16.6,0,1.7,6.4,944.9,37,22
16/10/2013,17.5,0,0.8,3.9,945.7,46,10
17/10/2013,18.8,0,0.3,5.3,944.2,40,12
18/10/2013,18.2,0,1.9,6.9,939.4,74,8
19/10/2013,18,3.6,1.1,8.3,941.6,38,24
20/10/2013,16.2,0,2.8,8.9,943.5,12,41
21/10/2013,15.6,0,1.4,6.4,942.9,55,7
22/10/2013,14.4,5.6,2.2,9.2,937.3,36,29
23/10/2013,15.6,2.9,1.9,9.4,941,24,41
24/10/2013,16,16.6,2.2,9.4,940.7,41,9
25/10/2013,15.1,8.1,1.1,5.3,939.3,58,4
26/10/2013,15.7,0,1.4,5.8,945.3,26,25
27/10/2013,15,0,1.1,5.3,948.7,47,13
28/10/2013,14.8,0,0.8,10.8,945.2,71,2
29/10/2013,11,0,2.2,10.8,945.4,39,30
30/10/2013,10.4,0,1.9,7.8,946,40,35
31/10/2013,10.4,0,0.8,4.2,947,70,10
01/11/2013,11,0,0.8,6.4,946.2,50,16
02/11/2013,12.2,0,1.7,8.1,944.9,34,28
03/11/2013,12.7,0,0.3,4.7,943.5,33,10
04/11/2013,12.6,0,3.3,12.8,941,22,42
05/11/2013,17.2,0,3.6,13.6,944.4,16,55
06/11/2013,15.2,0,0.8,5.8,945,64,3
07/11/2013,13.3,0,1.1,5,943.2,28,25
08/11/2013,12,0,1.4,10.3,944,35,17
09/11/2013,10.6,0,1.9,13.1,948.5,25,47
10/11/2013,13.2,0,1.7,11.9,949.7,10,64
11/11/2013,13.4,0,0.8,7.8,949.3,85,3
12/11/2013,14,0,0.8,8.3,946.5,74,4
13/11/2013,14.8,0,3.1,11.9,947,27,32
14/11/2013,11.6,0,2.5,11.1,949.3,26,40
15/11/2013,7.9,0,3.1,17.5,947.8,16,63
16/11/2013,5.2,2.2,1.9,11.7,940.5,28,40
17/11/2013,5,10.1,1.1,5,939.8,27,13
18/11/2013,6.8,0.3,1.1,9.7,934.5,42,14
19/11/2013,8.5,0,2.2,13.1,939.6,62,9
20/11/2013,5.6,0,1.4,9.7,940.9,66,18
21/11/2013,5.7,0,2.5,11.1,939.6,23,57
22/11/2013,7.4,0,1.9,8.9,935.5,42,33
23/11/2013,5,0,1.7,11.7,938,63,14
24/11/2013,5.6,0,2.8,10,941.8,59,14
25/11/2013,6.6,0,1.4,8.1,945.3,79,11
26/11/2013,6,0,3.1,13.3,945.4,37,40
27/11/2013,5.6,1.1,2.5,12.8,946.4,34,41
28/11/2013,3.8,0,2.2,10.8,950,32,NA
29/11/2013,3.8,0,0.8,3.6,950.1,74,4
30/11/2013,3.8,0,1.7,11.9,948,68,4
01/12/2013,6.4,0,2.8,8.9,943.2,32,40
02/12/2013,3.7,0,0.8,6.9,945.7,71,7
03/12/2013,7.1,0,0.6,7.8,949,57,15
04/12/2013,7.4,0,0.3,3.9,950.6,48,17
05/12/2013,7.3,0,0.8,3.6,950.7,108,1
06/12/2013,6.6,0,1.7,7.5,949.4,25,42
07/12/2013,6.6,0,1.7,4.2,947.4,39,29
08/12/2013,5.5,0,0.3,3.6,949.9,50,14
09/12/2013,3.7,0,0.8,5.6,953,73,9
10/12/2013,5.6,0,1.4,5.8,954.9,61,20
11/12/2013,6.6,0,1.4,5.8,953.7,57,18
12/12/2013,5.9,0,1.1,4.7,952.6,74,6
